DATAFLOW,MEASURE: Measure,INDEX: Index,TYPE: Product Type,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,BASE_PERIOD: Reference Base Period,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,DECIMALS: Decimals
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q1,101.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q2,96.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q3,102.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q4,102.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q1,97.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q2,98.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q3,100.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q4,100.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q1,100.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q2,99.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q3,102.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q4,103.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q1,103.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q2,100.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q3,101.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q4,102.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q1,104,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q2,105.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q3,106.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q4,106.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q1,106.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q2,105.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q3,105.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q4,105.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q1,106.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q2,107.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q3,108.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q4,108.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q1,109.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q2,109.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q3,109.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q4,109.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q1,109.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q2,109.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q3,114.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q4,114.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q1,115.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q2,120.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q3,119.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q4,120.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q1,121.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q2,123.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q3,123.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q4,123,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126245: 1340 Knitted product manufacturing,OUTPUT: Output,Q: Quarterly,2021-Q1,123.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2008-Q1,85.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2008-Q2,86.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2008-Q3,87.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2008-Q4,88.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2009-Q1,89.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2009-Q2,89.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2009-Q3,90.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2009-Q4,91.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q1,92.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q2,92.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q3,92.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q4,92.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q1,93.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q2,96.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q3,97.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q4,99.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q1,99.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q2,103.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q3,105.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q4,104.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q1,105.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q2,105.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q3,108,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q4,108,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q1,108.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q2,108.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q3,110.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q4,110.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q1,111.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q2,110.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q3,110.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q4,111.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q1,110.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q2,110.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q3,110.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q4,110.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q1,110.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q2,110.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q3,112.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q4,112.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q1,114.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q2,115.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q3,117.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q4,115.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q1,116.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q2,116.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q3,116.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q4,116.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q1,116.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q2,122.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q3,112.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q4,111.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126349: 1916 Paint and coatings manufacturing,OUTPUT: Output,Q: Quarterly,2021-Q1,118,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2008-Q1,84.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2008-Q2,87.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2008-Q3,94.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2008-Q4,101.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2009-Q1,103.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2009-Q2,102.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2009-Q3,99.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2009-Q4,100.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q1,101.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q2,97.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q3,97.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2010-Q4,99,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q1,96.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q2,97.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q3,98.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2011-Q4,98.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q1,101.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q2,101.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q3,100.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2012-Q4,101.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q1,101.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q2,101.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q3,101.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2013-Q4,102.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q1,103.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q2,104.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q3,104.5,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2014-Q4,105.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q1,105.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q2,106.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q3,105.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2015-Q4,106.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q1,105.7,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q2,106.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q3,106.8,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2016-Q4,106.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q1,107.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q2,108.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q3,107.9,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2017-Q4,110.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q1,112.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q2,113.4,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q3,113.6,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2018-Q4,114,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q1,114.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q2,115.2,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q3,116.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2019-Q4,116.1,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q1,114.3,IN: Index Numbers,,,,1: One
ABS:PPI(1.0.0),1: Index Number,8126399: 222 Structural metal product manufacturing,OUTPUT: Output,Q: Quarterly,2020-Q2,115.2,IN: Index Numbers,,,,1: One
