DATAFLOW,MEASURE: Measure,PROPERTY_TYPE: Property type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:RPPI(1.0.0),2: Percentage Change from Previous Period,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2020-Q3,0.9,PCT: Percent,,
ABS:RPPI(1.0.0),2: Percentage Change from Previous Period,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2020-Q4,3.5,PCT: Percent,,
ABS:RPPI(1.0.0),2: Percentage Change from Previous Period,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2021-Q1,6.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q1,13.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q2,6.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q3,-1.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q4,-4.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q1,-5.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q2,-0.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q3,7.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q4,15.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q1,20.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q2,15.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q3,11.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q4,5.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q1,0.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q2,0.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q3,-3.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q4,-1.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q1,-0.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q2,-2.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q3,1.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q4,1.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2013-Q1,-0.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2013-Q2,1.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2013-Q3,1.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2013-Q4,-0.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2014-Q1,1.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2014-Q2,2.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2014-Q3,3.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2014-Q4,3.6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2015-Q1,4.4,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2015-Q2,4.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2015-Q3,5.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2015-Q4,7.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2016-Q1,6.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2016-Q2,7.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2016-Q3,6.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2016-Q4,6.6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2017-Q1,10.6,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2017-Q2,9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2017-Q3,8.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2017-Q4,6.9,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2018-Q1,4.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2018-Q2,3.8,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2018-Q3,4.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2018-Q4,2.1,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2019-Q1,-0.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2019-Q2,-0.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2019-Q3,-2.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2019-Q4,1.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2020-Q1,3.5,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2020-Q2,3.7,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2020-Q3,6.2,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2020-Q4,6.3,PCT: Percent,,
ABS:RPPI(1.0.0),3: Percentage Change from Corresponding Quarter of the Previous Year,2: Established houses,8ACTE: Australian Capital Territory,Q: Quarterly,2021-Q1,12,PCT: Percent,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2008-Q1,88.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2008-Q2,87.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2008-Q3,85.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2008-Q4,84.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2009-Q1,83.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2009-Q2,87.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2009-Q3,91.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2009-Q4,96,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2010-Q1,98.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2010-Q2,101.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2010-Q3,101.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2010-Q4,101.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2011-Q1,101,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2011-Q2,101.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2011-Q3,99.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2011-Q4,98.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2012-Q1,100.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2012-Q2,101.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2012-Q3,100.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2012-Q4,103.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2013-Q1,104.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2013-Q2,108.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2013-Q3,112.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2013-Q4,119,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2014-Q1,121.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2014-Q2,126,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2014-Q3,128.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2014-Q4,133.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2015-Q1,137.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2015-Q2,149.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2015-Q3,154.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2015-Q4,151.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2016-Q1,150.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2016-Q2,155.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2016-Q3,159.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2016-Q4,167.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2017-Q1,172.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2017-Q2,176.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2017-Q3,174.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2017-Q4,174,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2018-Q1,171.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2018-Q2,169.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2018-Q3,166.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2018-Q4,160.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2019-Q1,154.2,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2019-Q2,153.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2019-Q3,159,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2019-Q4,166.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2020-Q1,169.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2020-Q2,165.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2020-Q3,167.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2020-Q4,172.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,3: Residential property,1GSYD: Greater Sydney,Q: Quarterly,2021-Q1,183.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2008-Q1,87.6,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2008-Q2,86.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2008-Q3,85.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2008-Q4,85,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2009-Q1,86.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2009-Q2,89.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2009-Q3,92.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2009-Q4,97.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2010-Q1,100.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2010-Q2,102.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2010-Q3,100.9,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2010-Q4,101.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2011-Q1,101.3,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2011-Q2,101.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2011-Q3,100,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2011-Q4,98.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2012-Q1,100.8,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2012-Q2,100.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2012-Q3,100.5,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2012-Q4,102.7,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2013-Q1,103.4,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2013-Q2,106.1,IN: Index Numbers,,
ABS:RPPI(1.0.0),1: Index Numbers,1: Attached dwellings,100: Weighted average of eight capital cities,Q: Quarterly,2013-Q3,108.2,IN: Index Numbers,,
