Marmion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680000,1893000,,790000,1600000,1585000,,1210000,2657000,680000,3080000,2764000,,2250000,1745000,4573000,680000,1800000,,2490000,1550000,3375000,2476000,4178000,1938000,2533000,695000,689000,2926000,1435000,908000,1530000,1405000,1480000,760000,,,3640000,3825000,690000,1719000,1360000,1018000,5048000,870000,1280000,952500,2755000,862000,820000,1320000,825000,3040000,,,3580000,1435000,3005000,1860000,952000,3865000,2620000,2300000,2595000,1430000,952000,885000,620000,680000,,,3845000,,2260000,,2632500,941000,3227500,1100000,865000,,1080000,,750000,,,,1360000,,803000,,,816000,2050000,,,,905000,,,,,,,,,,,830000,,1700000,,1905000,749000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,1,2,,1,3,1,4,3,,2,2,4,1,2,,2,2,2,3,4,2,3,1,1,2,2,1,2,1,2,1,,,4,3,1,2,1,1,5,1,1,1,2,1,1,1,1,3,,,3,2,3,2,1,3,2,2,3,1,1,1,1,1,,,3,,2,,2,1,2,1,1,,2,,1,,,,1,,1,,,1,1,,,,1,,,,,,,,,,,1,,1,,2,1,,,,,142977500,141
Martin,,,,,,,,,,,,,,,,,,870000,,2200000,,,400000,,,,,,,,,,320000,,,,950000,,,340000,,355000,,,,,,,420000,,,,,1160000,,,,,,550000,405000,,,,820000,,533500,400000,,,,740000,,660000,1830000,1120000,,,,,,525000,1001000,404000,1379000,1140000,322000,285000,3483000,,,279000,821000,1669000,669000,,,1729000,,855000,1680000,1065000,550000,,,592000,,,465000,,,,1125000,1285000,,1635000,,,689000,,427000,,,,460000,,845000,,,,,,,,,95000,,,,,2070000,,,,,,,,,,,,420000,,,,,,,,,,,,,740000,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,,,1,,,,1,,,1,,1,,,,,,,1,,,,,2,,,,,,1,1,,,,1,,1,1,,,,1,,1,3,2,,,,,,1,4,1,5,2,1,1,3,,,1,2,3,1,,,2,,1,2,2,1,,,1,,,1,,,,2,2,,3,,,1,,1,,,,1,,2,,,,,,,,,1,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,42777500,74
Maylands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297000,1915000,2705000,903000,628000,947500,3535500,1697000,4639500,,4041000,1420000,1350000,1175000,1645000,3215000,632500,4150380,5739100,5553000,890000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,2,1,2,6,3,7,,5,1,2,1,2,4,1,5,7,7,1,48078480,65
Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067000,912000,823000,775205,935000,951000,607500,558000,1963500,967500,1252000,585000,995000,1251000,1542000,1750000,1085600,385000,240500,1282500,1497000,814500,507500,465950,,280000,,568500,400000,460000,855000,257000,,,280000,573000,,160000,,,520000,282000,525000,442000,349000,185000,270000,,,320000,,260000,,425000,285000,,,233500,,,180000,135000,250000,,,,,,195000,,,,,,,,,462500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,4,3,2,2,6,3,4,2,3,5,5,7,4,1,1,4,5,3,2,2,,1,,3,1,2,3,1,,,1,3,,1,,,2,1,2,2,1,1,1,,,1,,1,,2,1,,,1,,,1,1,1,,,,,,1,,,,,,,,,2,32365755,119
Melville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750000,3029000,2660000,3220000,1275000,2725000,1723000,3257500,1437000,5952000,2095000,3095000,1430000,824500,,1652000,960000,2690000,2925000,1375000,1265000,1075000,1110000,1855000,4010000,2920000,1530000,,1980000,2085000,1640000,2725000,1120000,,670000,3520000,1330000,820000,4729000,3657500,1180000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,2,3,2,4,2,6,3,4,2,1,,3,1,3,4,2,2,1,1,2,5,3,2,,2,2,2,4,1,,1,4,2,1,6,5,1,84296500,106
Menora,1595000,,,1100000,,,,1985000,,875000,,750000,1465000,750000,1000000,2815000,,,,2055000,,1400000,,,882000,851500,1510000,,,,5650000,2930000,,,,,1760000,,1935000,,840000,1560000,,,1400000,,2565000,,930000,,975000,4050000,,,930000,4000000,,3450000,1050000,,,960000,,1400000,717500,1350000,2307000,,905000,1100000,3145000,830000,1150000,1275000,4510000,,2225000,6690000,2510000,,,1750000,1102500,2920000,2580000,1030000,2520000,,2826000,5540000,2200000,1300000,1000000,1685000,2675000,1085000,,1250000,5105000,850000,,1210000,,,,,3525000,1130000,,3250000,3722000,1043000,5730000,1400000,822000,,,,,,1200000,960000,,,,,,980000,,1259000,1845000,,2497000,1500000,1030000,,1365000,,849000,,,2100000,1390000,1065000,1295000,,,,1450000,875000,,,,2150000,,,,1155000,,,,1600000,,849000,2550000,,430000,,2,,,1,,,,2,,1,,1,1,1,1,2,,,,2,,1,,,1,1,2,,,,4,2,,,,,1,,1,,1,1,,,1,,2,,1,,1,3,,,1,3,,3,1,,,1,,1,1,1,2,,1,1,2,1,1,1,4,,2,4,2,,,2,2,2,2,1,2,,2,5,1,1,1,1,2,1,,1,5,1,,1,,,,,3,1,,2,3,2,4,1,1,,,,,,1,1,,,,,,1,,1,2,,2,1,1,,1,,1,,,1,1,1,1,,,,1,1,,,,2,,,,1,,,,1,,1,2,,1,,173777500,146
Merriwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370500,755000,1753000,2072000,934000,1960500,2297500,1889500,567000,3040000,1854500,380000,1492000,379000,1394000,2301500,1314000,1100000,989000,1472500,1774000,390000,1563000,320000,,1340000,1565000,2150000,1397000,1341000,620000,852500,1707490,650000,1376000,1299000,1372000,285000,2237000,957000,385000,565000,952000,1025000,,1663000,999000,297000,247000,350000,615000,,955000,555000,270000,658000,330000,250000,1212000,627500,335000,1190000,538000,350000,868000,591000,,300000,998000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,6,3,6,6,5,2,8,6,1,4,1,4,7,4,3,3,4,5,1,4,1,,4,5,7,4,4,2,2,6,2,4,4,4,1,7,3,1,2,3,3,,5,3,1,1,1,2,,3,2,1,2,1,1,4,2,1,4,2,1,3,2,,1,3,,68636990,206
Middle Swan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825000,1542000,2464000,695000,1839000,1622000,1053000,818000,389000,1021900,1745000,268000,652000,395000,1500000,1517300,2175500,865000,2182000,885000,717500,2291000,1290000,1645000,1059000,1810000,2052500,465000,1237000,1187500,750000,217000,849000,,2001500,488000,775000,,1066000,1315000,1345000,390000,1285500,265000,350000,,1210001,350000,874000,,410000,345000,950000,399000,,,640000,310000,,300000,270000,,,,,,,,,965000,,,,,,,,370000,,358000,1050000,,,,,312500,,,,,284000,,463000,,1172000,404000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,7,2,4,4,3,2,1,4,3,1,2,1,3,4,5,2,5,2,2,6,3,4,3,4,4,1,3,2,2,1,2,,5,2,2,,2,4,3,1,2,1,1,,3,1,2,,1,1,1,1,,,2,1,,1,1,,,,,,,,,3,,,,,,,,1,,1,1,,,,,1,,,,,1,,1,,2,1,,60741701,148
Midland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3261500,710000,1575000,1942000,385000,,970000,1520000,660000,2262000,650000,1389000,625000,,375000,167500,,,758000,1327000,505000,340000,,,285000,605000,468000,318000,564000,349000,,,,,630000,333000,245000,340000,,,,,405000,,,259000,,,349000,609000,,,,,,,,,,,,624000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,4,1,,1,3,1,6,1,3,2,,1,1,,,2,4,1,1,,,1,2,1,1,2,1,,,,,1,1,1,1,,,,,1,,,1,,,1,2,,,,,,,,,,,,2,,,,25805000,61
Midvale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279500,300000,280000,,497500,,340000,380000,,,435000,285000,1058500,679000,375000,1227500,914000,345000,753000,1070007,420000,385000,,400000,1025000,340000,360000,,300000,440000,1267500,467500,1117000,1504000,1090000,494000,1405000,415000,,945000,337000,1919000,409000,352000,1202500,1514500,426000,380000,430000,,,343000,542900,410000,297500,400000,390000,800000,,,,,,,,,,360000,,,,380000,,500000,,565000,,,,,,,222000,,,300000,,,,,,,,,,235000,,,,,,,,,,,,,670000,369000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,2,,1,1,,,1,1,3,2,1,4,3,1,2,3,1,1,,1,3,1,1,,1,1,4,1,3,4,3,2,4,1,,2,1,5,1,1,3,4,1,1,1,,,1,2,1,1,1,1,2,,,,,,,,,,1,,,,1,,1,,2,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,1,,35348407,99
Millendon,,,,,895000,1277000,,,,,,,,,865000,760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150000,,1050000,,,,,,,,,,1015000,,610000,,,,,,,,1100000,,,1200000,,,,,,,1250000,520000,,,1150000,,,,,,735000,,,,,,,,,,,,,,,,,850000,,,,,,,970000,,,,,1000000,,,,,,,1025000,,,,1150000,,,870000,,,,,,,,,,,,,772000,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,1,,,,,,,,1,,,1,,,,,,,1,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,20214000,21
Mindarie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3841000,2430000,1555000,3275000,1862000,1864500,1675000,6305000,3830000,5108000,4332500,1588000,2634600,3351000,3735000,2335000,2708000,3882000,5315000,2115000,1135000,6186000,6752000,3300000,5735000,4135000,5936500,4062500,6640000,4145000,980000,1345000,4629500,5742000,8195000,3935000,5870000,6978000,2172500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,2,4,3,3,3,9,4,7,7,3,4,5,5,3,3,7,7,3,2,9,8,5,8,6,9,5,9,4,1,2,6,7,10,5,9,10,3,151615600,209
Mirrabooka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270000,2132000,1601500,2377000,1965000,2933000,2176500,1835000,2135000,1315000,1557000,1316500,902000,1757000,860000,975000,1610000,939500,2039747,1648000,1299575,,430000,947500,,795000,780000,350000,442500,470000,425000,1030000,,972500,1102000,290000,,500000,,,805000,,782000,450000,332000,295000,1240000,,621000,1183000,,810000,585000,,,325000,335000,,630000,,880000,230000,270000,,,305000,450000,330000,300000,813000,,330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,5,5,7,5,4,5,3,4,3,3,4,2,2,4,3,6,5,3,,1,2,,2,2,1,1,1,1,2,,2,2,1,,1,,,2,,3,1,1,1,3,,2,4,,2,1,,,1,1,,2,,2,1,1,,,1,1,1,1,2,,1,55479822,139
Morley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000,344000,2447000,2079000,1470000,1396000,1837500,1135000,3959000,425000,,560000,1760000,1690000,1127000,2227000,2708000,3067000,2278000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,4,3,3,4,3,8,1,,1,4,4,2,5,6,6,5,30984500,67
Mosman Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4790000,6480000,10835000,6400250,10015500,5360000,980000,5650000,4826000,3845000,3900000,3365000,5125000,5980000,2890000,1525000,1300000,2792000,820000,,2100000,2285500,,1250000,,1000000,3365000,,2400000,3870000,3007500,2400000,4360500,1770000,2570000,,3675000,1362500,,3695000,880000,1900000,4050000,5820000,2645000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,6,4,7,4,1,3,4,3,2,2,3,4,2,1,1,2,1,,1,2,,1,,1,2,,2,3,2,2,4,2,3,,2,1,,3,1,1,3,4,2,141284750,101
Mount Claremont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798000,5805000,3427000,5875000,3365000,5015000,12065000,5850000,770000,6640000,1322500,4240000,6130125,6189000,1797500,1103888,2890000,5675000,2250000,3510000,2765000,,3890000,5285000,1747500,,5070000,3338000,5895000,2270000,7256000,4045000,880000,1100500,1170000,1220000,5795000,2498000,3705000,2632000,4025000,2275000,1025000,1376000,1610000,,2025000,,2735000,1363000,1380000,,4215000,2150000,,1210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,5,2,4,9,4,1,5,1,3,5,5,2,1,2,4,2,3,2,,3,4,1,,5,3,4,2,6,3,1,1,1,1,5,2,3,2,2,2,1,1,1,,1,,2,1,1,,4,1,,1,172669013,135
Mount Hawthorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3926500,4320000,3815000,3954000,1876000,2350000,3982500,8147500,3767005,4655000,1927000,1971000,810000,3325000,1400000,7206000,2300000,3750000,4962500,3922000,1100000,1600000,,4640000,2991500,2135000,1700000,,785000,960000,,2120000,1945000,,,2085000,1085000,,2105000,1908000,,2235000,700000,3850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,2,2,4,7,3,4,2,2,1,3,2,7,2,4,6,4,1,1,,6,4,2,2,,1,1,,2,2,,,2,1,,2,2,,3,1,4,106311505,107
Mount Helena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524000,3129000,2761500,1070000,2165000,4175500,3150000,560000,600000,3035000,1739000,2455000,1156500,1380000,2252000,2631000,2066500,2205000,1163000,364000,1778000,2500000,990000,,1049000,2324000,1070000,2002500,3589000,1640000,448000,,2697000,1080000,1105000,490000,1395000,825000,1652000,1950000,465000,555000,,475000,946000,,460000,,560000,1140000,,450000,560000,1144000,,,460000,1150000,1744500,,,1210000,385000,,435000,415000,883000,,,590000,,,465000,,675000,,740000,,,610000,1235000,1150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,2,3,6,6,1,1,5,3,4,2,3,4,5,4,3,2,1,3,5,2,,2,5,2,4,6,3,1,,4,2,2,1,2,1,3,3,1,1,,1,2,,1,,1,2,,1,1,2,,,1,2,4,,,2,1,,1,1,2,,,1,,,1,,1,,1,,,1,2,2,88069000,157
Mount Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2746500,3295000,2390000,1588000,2525000,1980000,,875000,7995000,,1810000,5047000,4598000,4240000,785000,3200000,1195000,1393000,760000,5227500,2236500,3239000,942500,4020000,5531500,5316500,,4221000,4630000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,2,2,3,,1,6,,2,4,5,4,1,2,2,2,1,5,2,3,1,3,5,7,,4,3,81787000,78
Mount Nasura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834000,3122800,3706000,1695000,2171000,1299000,3594500,1199000,2088000,1577500,1585000,3492500,,,3002000,2943500,2831000,927500,1276075,,2190000,750000,1381025,445000,,2158000,462000,657500,1853000,660000,1494000,920200,1477500,,516000,,,,,,,,1813000,415000,752000,,,,,280000,,,,,700000,,475000,,,,399000,484250,,289000,650000,630000,,410000,,,,,,610000,,,875000,425000,,580000,,685000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,3,5,2,7,2,4,3,3,7,,,7,6,6,2,3,,4,2,3,1,,5,1,2,4,2,3,2,3,,1,,,,,,,,4,1,2,,,,,1,,,,,2,,1,,,,1,1,,1,1,1,,1,,,,,,1,,,2,1,,1,,1,,64780850,135
Mount Pleasant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2910000,8805625,5005000,10615000,1830000,6742000,3492000,2123000,4375000,3150000,3050000,7280000,3455000,6560000,2195000,1475000,3472000,,1100000,4178000,4377833,895000,,5515000,2325000,1180000,5760000,1510000,1580000,3110000,3195000,2260000,585000,2527000,10100000,2510000,1370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,3,10,1,5,3,2,3,2,3,5,3,5,3,1,4,,1,3,5,1,,5,2,1,4,1,1,2,2,2,1,3,9,2,1,130612458,108
Mount Richon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151000,925000,755000,450000,1565000,750000,1617000,2229000,1967000,1065000,1067000,,965000,1795000,344000,1309000,590000,1289000,990000,2254500,1074000,1198000,1495500,685000,2544230,595000,915000,1090000,1054000,1085000,3146000,1536000,640000,1569000,449000,2050000,1412000,950000,,715000,1720000,1892000,,1635000,368200,,,919990,2558250,,,535000,400000,,729000,,,,,,,1320000,,,482000,385000,,510000,,,470000,,,,,749000,419000,,645000,365000,,,,,825000,,425000,1337500,,492000,1220000,,,408000,,960000,,,440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,3,1,3,4,4,2,2,,2,4,1,2,1,3,2,4,2,2,3,1,4,1,2,2,2,2,6,3,1,3,1,3,3,1,,2,4,3,,3,1,,,2,5,,,1,1,,1,,,,,,,2,,,1,1,,1,,,1,,,,,1,1,,1,1,,,,,2,,1,2,,1,2,,,1,,2,,,1,,,,69490170,131
Mullaloo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4130000,2305000,3760000,4255500,2505000,2207000,2820000,1630000,2115000,1645000,2827000,1419000,2926500,960000,715000,2139500,845000,786000,608000,3298000,2850000,,585000,4389000,1785000,1955000,3900000,1600000,695000,2845000,,3287500,550000,,1978000,1805000,2861500,1260000,780000,1265000,1186000,350000,640000,650000,1280000,340000,2735000,1215000,840000,580000,,1851000,1385000,1530000,2735000,905000,2180000,655000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,6,4,3,3,2,3,2,4,2,3,1,1,3,1,1,1,5,4,,1,5,3,3,5,2,1,3,,5,1,,2,2,4,2,1,2,1,1,1,1,2,1,4,2,1,1,,3,2,2,3,1,3,1,99344500,134
Mundaring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482000,2826000,,665000,3656666,1295000,2130000,1505000,1094000,4112500,1895000,1100000,4465000,2315000,1300000,493000,1085000,1215000,2065000,,1505000,465000,585000,993000,490000,1233000,,,490050,,699000,2504000,2387000,552500,705000,2635000,576000,1540000,625000,1162500,3260000,,2381000,675000,,,763000,,500000,,970000,1175000,1470000,,,1153500,712000,595000,1990000,,1530000,640000,800000,2100000,633000,1923000,1007500,1245000,,,,,1440000,1765000,,1010000,,,450000,,2720000,,1384000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,1,6,2,3,2,2,6,2,2,4,4,2,1,2,2,3,,3,1,1,2,1,2,,,1,,1,4,4,1,1,5,1,3,1,2,4,,4,1,,,1,,1,,1,2,2,,,2,1,1,3,,2,1,1,3,1,3,2,2,,,,,2,3,,1,,,1,,3,,2,88138216,135
Mundijong,380000,,,,550000,493000,392500,827500,,,397500,,,,,405000,,390000,423000,,,400000,,,,350000,,,,,385000,,388000,1190000,,,,,,,,,,,985000,,,816500,,,,,339000,,,420000,,270000,390000,1275000,860000,300000,,523000,530000,,690000,727000,,,305000,,705000,272500,,380000,1025000,395000,1160000,945000,,,550000,360000,,800000,1025000,1239990,360000,320000,375000,,570000,350000,378000,390000,400000,,,935400,1225000,445000,419000,,406000,385000,630000,,,590000,,,,,830000,1457500,,,442500,,,345000,200000,,640000,680000,,,1762500,250000,,,,372000,,,,780000,,,,,,,,575000,,,290000,705000,,333000,,,,,,365000,,,,,835000,370000,,,,,1,,,,1,1,1,2,,,1,,,,,1,,1,1,,,1,,,,1,,,,,1,,1,2,,,,,,,,,,,2,,,2,,,,,1,,,1,,1,1,2,1,1,,2,1,,2,2,,,1,,1,1,,1,2,1,3,2,,,1,1,,2,2,3,1,1,1,,1,1,1,1,1,,,3,3,1,1,,1,1,1,,,1,,,,,1,3,,,1,,,1,1,,1,1,,,4,1,,,,1,,,,2,,,,,,,,1,,,1,2,,1,,,,,,1,,,,,2,1,,,,,43670390,102
Munster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1030000,1
