DATAFLOW,MEASURE: Measure,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2020-Q4,220,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2021-Q1,240,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2008-Q1,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2008-Q2,372.3,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2008-Q3,360,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2008-Q4,350,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2009-Q1,350,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2009-Q2,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2009-Q3,390,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2009-Q4,415,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2010-Q1,420,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2010-Q2,417,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2010-Q3,410,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2010-Q4,410,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2011-Q1,405,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2011-Q2,405,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2011-Q3,395,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2011-Q4,400,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2012-Q1,406,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2012-Q2,400,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2012-Q3,400,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2012-Q4,410,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2013-Q1,430,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2013-Q2,426,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2013-Q3,430,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2013-Q4,450,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2014-Q1,445,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2014-Q2,452,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2014-Q3,442,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2014-Q4,445,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2015-Q1,440,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2015-Q2,434.5,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2015-Q3,425,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2015-Q4,430,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2016-Q1,430,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2016-Q2,410,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2016-Q3,425,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2016-Q4,410,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2017-Q1,415,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2017-Q2,405,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2017-Q3,405,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2017-Q4,410,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2018-Q1,400,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2018-Q2,408,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2018-Q3,395,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2018-Q4,392,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2019-Q1,387.5,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2019-Q2,379,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2019-Q3,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2019-Q4,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2020-Q1,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2020-Q2,350,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2020-Q3,385,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2020-Q4,400,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),4: Median Price of Attached Dwelling Transfers,5GPER: Greater Perth,Q: Quarterly,2021-Q1,415,AUD: Australian Dollars,3: Thousands,r: revised,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2008-Q1,7639,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2008-Q2,7134,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2008-Q3,6418,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2008-Q4,6793,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2009-Q1,7329,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2009-Q2,8359,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2009-Q3,8296,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2009-Q4,7422,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2010-Q1,7161,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2010-Q2,7249,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2010-Q3,6607,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2010-Q4,5922,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2011-Q1,5715,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2011-Q2,6235,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2011-Q3,5617,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2011-Q4,6335,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2012-Q1,5919,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2012-Q2,6050,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2012-Q3,5676,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2012-Q4,6231,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2013-Q1,6050,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2013-Q2,6827,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2013-Q3,5958,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2013-Q4,6849,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2014-Q1,5090,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2014-Q2,5249,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2014-Q3,5109,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2014-Q4,5323,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2015-Q1,5504,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2015-Q2,5577,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2015-Q3,5548,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2015-Q4,5631,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2016-Q1,5188,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2016-Q2,5561,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2016-Q3,5627,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2016-Q4,6270,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2017-Q1,6070,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2017-Q2,5862,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2017-Q3,6447,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2017-Q4,6807,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2018-Q1,6751,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2018-Q2,6731,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2018-Q3,6219,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2018-Q4,6208,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2019-Q1,5534,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2019-Q2,5447,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2019-Q3,5898,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2019-Q4,6858,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2020-Q1,5978,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2020-Q2,4720,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2020-Q3,6611,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2020-Q4,9085,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,2RVIC: Rest of Vic.,Q: Quarterly,2021-Q1,11088,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2008-Q1,2166,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2008-Q2,1842,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2008-Q3,1761,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2008-Q4,1907,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2009-Q1,2324,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2009-Q2,2296,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2009-Q3,2959,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2009-Q4,2643,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2010-Q1,2093,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2010-Q2,2379,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2010-Q3,2169,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2010-Q4,2162,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2011-Q1,1847,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2011-Q2,1986,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2011-Q3,1928,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2011-Q4,2240,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2012-Q1,1878,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2012-Q2,1968,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2012-Q3,2102,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2012-Q4,2064,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2013-Q1,2088,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2013-Q2,2415,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2013-Q3,2496,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2013-Q4,2774,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2014-Q1,2564,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2014-Q2,2551,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2014-Q3,2403,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2014-Q4,2638,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2015-Q1,2663,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2015-Q2,2996,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2015-Q3,3107,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2015-Q4,2877,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2016-Q1,2485,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2016-Q2,2827,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2016-Q3,2914,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2016-Q4,3107,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2017-Q1,2916,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2017-Q2,2848,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2017-Q3,2826,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2017-Q4,2844,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2018-Q1,2539,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2018-Q2,2569,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2018-Q3,2293,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2018-Q4,2351,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,1RNSW: Rest of NSW,Q: Quarterly,2019-Q1,2003,NUM: Number,0: Units,,
